# sensor 0 OK
# sensor 1 OK
# sensor 2 OK
# sensor 3 OK
# sensor 4 OK
# sensor 5 OK
# sensor 0 = onboard LSM6DS3, 1..5 = finger MPU-6050
# units: accel g, gyro deg/s
millis,sensor_id,ax,ay,az,gx,gy,gz
1699,3,0.9902,0.0137,0.2300,-1.07,6.52,0.38
1699,4,0.9670,-0.0017,0.2688,-0.34,6.66,-0.67
1699,5,1.2239,0.1670,0.1021,5.68,-4.44,0.26
1708,0,0.0029,-0.0239,1.0041,-2.36,-2.69,-0.70
1708,1,0.9961,-0.0151,0.1787,1.11,4.18,1.92
1708,2,0.9883,-0.0078,0.2153,0.41,4.23,-0.58
1708,3,0.9924,0.0137,0.2253,-0.96,5.40,0.14
1708,4,0.9697,-0.0100,0.2974,-0.32,4.56,-1.07
1708,5,1.2505,0.1594,0.1301,5.51,-6.99,-0.89
1719,0,0.0095,-0.0356,1.0253,0.33,-1.73,-0.60
1719,1,1.0144,-0.0051,0.1609,1.16,1.68,0.84
1719,2,0.9888,-0.0198,0.2397,0.46,1.66,-1.42
1719,3,0.9741,0.0168,0.2288,-0.90,3.57,-0.67
1719,4,0.9504,-0.0024,0.2595,-0.31,3.74,-1.37
1719,5,1.1985,0.1650,0.0828,5.83,-6.53,-0.49
1730,0,0.0035,-0.0245,0.9844,-0.17,-1.91,-0.65
1730,1,1.0002,-0.0044,0.1663,1.02,1.92,0.90
1730,2,1.0085,-0.0188,0.2417,0.23,2.00,-1.39
1730,3,1.0083,0.0088,0.2432,-1.10,2.85,-0.46
1730,4,0.9946,-0.0112,0.2896,-0.35,2.99,-1.76
1730,5,1.2493,0.1621,0.1187,5.68,-8.03,-1.22
1740,0,0.0052,-0.0304,0.9994,1.05,-1.50,-0.86
1740,1,0.9800,-0.0063,0.1636,0.70,1.56,0.76
1740,2,0.9797,-0.0220,0.2346,-0.21,1.39,-1.69
1740,3,0.9829,0.0076,0.2432,-1.37,2.63,-0.87
1740,4,0.9729,-0.0105,0.2830,-0.90,2.37,-2.09
1740,5,1.2371,0.1638,0.1187,5.30,-8.08,-1.65
1750,0,0.0077,-0.0305,1.0159,1.38,-1.26,-1.37
1750,1,1.0059,-0.0020,0.1626,0.56,0.32,0.34
1750,2,0.9873,-0.0188,0.2319,-0.31,0.58,-1.92
1750,3,0.9929,0.0166,0.2278,-1.48,2.21,-1.05
1750,4,0.9600,-0.0005,0.2583,-0.96,2.58,-2.02
1750,5,1.2146,0.1719,0.0979,5.10,-7.98,-1.22
1761,0,0.0018,-0.0216,0.9894,0.72,-1.56,-1.28
1761,1,1.0115,-0.0020,0.1572,0.75,1.44,0.67
1761,2,0.9944,-0.0122,0.2344,0.11,0.84,-1.56
1761,3,0.9902,0.0151,0.2212,-1.21,2.76,-0.69
1761,4,0.9639,-0.0017,0.2642,-0.47,3.15,-1.74
1761,5,1.2212,0.1719,0.1011,5.74,-7.27,-1.27
1771,0,0.0027,-0.0255,1.0006,0.54,-1.52,-0.72
1771,1,0.9915,-0.0012,0.1592,1.11,1.42,0.84
1771,2,0.9751,-0.0186,0.2222,0.35,1.28,-1.40
1771,3,0.9768,0.0161,0.2263,-0.99,3.02,-0.55
1771,4,0.9629,-0.0046,0.2698,-0.43,3.21,-1.59
1771,5,1.2300,0.1707,0.1077,5.71,-7.54,-0.96
1782,0,0.0049,-0.0253,1.0019,0.40,-1.63,-0.63
1782,1,0.9988,-0.0034,0.1582,1.04,1.62,0.76
1782,2,0.9897,-0.0144,0.2327,0.37,1.18,-1.24
1782,3,0.9910,0.0112,0.2314,-0.95,3.05,-0.56
1782,4,0.9705,-0.0061,0.2712,-0.35,3.47,-1.57
1782,5,1.2266,0.1624,0.1157,5.57,-7.10,-0.90
1792,0,0.0062,-0.0251,0.9977,0.28,-1.70,-0.51
1792,1,0.9971,-0.0051,0.1602,1.10,2.06,1.07
1792,2,0.9880,-0.0190,0.2305,0.29,1.94,-1.13
1792,3,0.9917,0.0129,0.2334,-1.04,3.30,-0.41
1792,4,0.9778,-0.0022,0.2700,-0.31,3.60,-1.48
1792,5,1.2334,0.1672,0.1089,5.85,-7.19,-0.84
1802,0,0.0040,-0.0253,1.0064,0.05,-1.73,-0.68
1802,1,0.9973,-0.0056,0.1550,1.22,2.08,1.02
1802,2,0.9880,-0.0173,0.2339,0.27,2.06,-1.15
1802,3,0.9878,0.0088,0.2297,-1.04,3.53,-0.47
1802,4,0.9722,-0.0027,0.2703,-0.26,3.97,-1.50
1802,5,1.2275,0.1667,0.1033,5.74,-6.96,-0.90
1813,0,0.0037,-0.0260,1.0033,-0.26,-1.82,-0.56
1813,1,1.0005,-0.0039,0.1580,1.19,2.18,1.11
1813,2,0.9856,-0.0178,0.2339,0.18,1.89,-1.11
1813,3,0.9873,0.0110,0.2278,-0.92,3.73,-0.46
1813,4,0.9626,-0.0071,0.2693,-0.58,4.18,-1.30
1813,5,1.2205,0.1685,0.1077,5.31,-6.63,-0.60
1824,0,0.0026,-0.0246,0.9998,-0.61,-1.89,-0.63
1824,1,0.8979,0.0015,0.1592,1.33,2.38,1.07
1824,2,0.8975,-0.0112,0.1836,0.32,2.31,-1.04
1824,3,0.9829,0.0176,0.2358,-1.45,3.13,0.56
1824,4,1.0737,-0.0051,0.3088,-0.72,5.21,-0.93
1824,5,1.3689,0.1611,0.1946,5.57,-6.89,-0.64
1833,0,0.0032,-0.0457,1.1030,0.23,-1.72,-0.56
1833,1,0.9478,-0.0022,0.1226,1.18,4.11,1.83
1833,2,0.9150,-0.0103,0.1914,0.38,4.46,-0.38
1833,3,0.9504,0.0088,0.2217,-1.28,5.97,0.63
1833,4,0.9475,-0.0098,0.2498,-0.55,6.55,-0.70
1833,5,1.2363,0.1621,0.1350,5.60,-5.11,-0.34
1844,0,0.0088,-0.0303,1.0061,-1.38,-2.07,-0.56
1844,1,1.0547,-0.0020,0.1814,1.19,1.77,1.01
1844,2,1.0083,-0.0142,0.2512,0.34,1.05,-1.44
1844,3,0.9902,0.0164,0.2268,-0.82,3.91,-0.55
1844,4,0.9221,0.0046,0.2397,-0.41,4.63,-1.15
1844,5,1.1587,0.1768,0.0681,5.77,-5.44,-0.17
1855,0,0.0011,-0.0181,0.9499,-2.00,-2.33,-0.60
1855,1,1.0051,-0.0088,0.1733,1.01,3.79,1.48
1855,2,1.0227,-0.0251,0.2512,0.24,3.44,-0.96
1855,3,1.0154,0.0085,0.2478,-1.01,4.08,-0.23
1855,4,0.9980,-0.0063,0.2869,-0.35,4.32,-1.25
1855,5,1.2390,0.1702,0.1064,5.68,-6.41,-0.52
1865,0,0.0040,-0.0270,1.0157,-0.75,-2.07,-0.74
1865,1,0.9749,0.0037,0.1572,1.15,3.71,1.51
1865,2,0.9817,-0.0210,0.2271,0.21,3.62,-0.78
1865,3,0.9854,0.0066,0.2354,-1.18,4.76,-0.11
1865,4,0.9792,-0.0046,0.2859,-0.43,4.67,-1.16
1865,5,1.2507,0.1643,0.1257,5.80,-6.02,-0.53
1875,0,0.0060,-0.0298,1.0282,-0.94,-1.92,-0.79
1875,1,0.9890,-0.0068,0.1619,0.85,2.82,1.07
1875,2,0.9697,-0.0164,0.2241,0.06,2.67,-1.04
1875,3,0.9656,0.0107,0.2295,-1.21,4.72,0.02
1875,4,0.9502,-0.0059,0.2698,-0.61,4.90,-1.22
1875,5,1.2302,0.1650,0.1140,5.30,-5.98,-0.70
1886,0,0.0082,-0.0282,1.0032,-1.24,-2.03,-1.24
1886,1,1.0044,-0.0107,0.1816,0.14,2.37,1.01
1886,2,0.9900,-0.0237,0.2434,-0.72,2.14,-1.37
1886,3,0.9714,0.0029,0.2588,-2.20,4.00,-0.43
1886,4,0.9531,-0.0166,0.2893,-1.85,4.49,-1.73
1886,5,1.2080,0.1514,0.1133,3.98,-6.02,-0.99
1896,0,0.0129,-0.0257,0.9961,-0.74,-2.00,-2.48
1896,1,0.9968,-0.0151,0.1899,-1.69,2.49,0.85
1896,2,0.9907,-0.0276,0.2488,-2.72,2.24,-1.74
1896,3,0.9863,-0.0027,0.2764,-4.11,3.69,-1.25
1896,4,0.9600,-0.0210,0.2964,-3.60,3.94,-2.49
1896,5,1.2227,0.1521,0.1243,2.03,-6.78,-1.85
1907,0,0.0131,-0.0277,1.0020,-0.17,-1.73,-4.62
1907,1,0.9929,-0.0095,0.1802,-3.24,2.14,0.18
1907,2,0.9922,-0.0210,0.2444,-4.11,1.92,-2.27
1907,3,0.9875,0.0049,0.2517,-5.56,3.33,-1.63
1907,4,0.9688,-0.0054,0.2854,-4.69,3.36,-2.85
1907,5,1.2292,0.1655,0.1077,1.25,-7.18,-1.97
1917,0,0.0049,-0.0300,0.9942,0.17,-1.64,-5.39
1917,1,0.9978,-0.0002,0.1506,-3.57,2.06,0.17
1917,2,1.0051,-0.0117,0.2290,-3.89,2.29,-2.27
1917,3,1.0151,0.0183,0.2224,-5.21,3.07,-1.56
1917,4,1.0120,0.0063,0.2732,-4.43,3.39,-2.69
1917,5,1.2644,0.1790,0.1143,1.94,-7.11,-1.79
1927,0,-0.0041,-0.0272,1.0207,0.02,-1.87,-4.32
1927,1,0.9749,0.0017,0.1367,-2.29,3.45,1.18
1927,2,0.9653,-0.0090,0.2190,-2.95,3.57,-1.42
1927,3,0.9802,0.0168,0.2124,-4.34,4.81,-0.70
1927,4,0.9648,0.0071,0.2629,-3.33,4.87,-2.06
1927,5,1.2363,0.1741,0.1147,2.76,-6.15,-1.24
1938,0,-0.0004,-0.0306,1.0217,-0.70,-1.86,-3.43
1938,1,1.0112,0.0002,0.1504,-1.10,1.82,0.52
1938,2,0.9912,-0.0076,0.2253,-1.53,1.66,-1.86
1938,3,0.9873,0.0195,0.2087,-2.99,3.54,-0.89
1938,4,0.9602,0.0051,0.2522,-2.18,4.06,-2.02
1938,5,1.2107,0.1746,0.0930,4.15,-6.24,-1.16
1949,0,-0.0034,-0.0233,0.9886,-0.35,-1.94,-2.20
1949,1,1.0098,0.0005,0.1499,-0.11,2.09,0.69
1949,2,1.0017,-0.0129,0.2324,-0.75,1.97,-1.63
1949,3,0.9968,0.0217,0.2158,-1.86,3.31,-0.70
1949,4,0.9702,0.0017,0.2629,-1.34,3.50,-1.82
1949,5,1.2227,0.1726,0.1011,5.04,-7.15,-1.07
1959,0,-0.0007,-0.0279,0.9941,0.04,-1.72,-1.45
1959,1,0.9980,0.0059,0.1501,0.82,2.05,0.81
1959,2,0.9951,-0.0144,0.2334,0.12,1.89,-1.34
1959,3,0.9951,0.0154,0.2185,-1.25,3.31,-0.60
1959,4,0.9807,0.0032,0.2656,-0.40,3.34,-1.36
1959,5,1.2312,0.1704,0.1062,5.83,-7.25,-0.96
1969,0,0.0023,-0.0253,1.0058,0.14,-1.61,-0.60
1969,1,0.9919,-0.0049,0.1628,1.01,1.92,1.11
1969,2,0.9827,-0.0200,0.2314,0.35,1.85,-1.07
1969,3,0.9856,0.0112,0.2361,-0.92,3.31,-0.60
1969,4,0.9709,-0.0029,0.2751,-0.40,3.48,-1.60
1969,5,1.2283,0.1643,0.1101,6.20,-7.27,-0.95
1980,0,0.0056,-0.0284,1.0065,0.21,-1.66,-0.77
1980,1,0.9961,0.0000,0.1606,1.15,1.69,0.92
1980,2,0.9888,-0.0156,0.2310,0.26,1.57,-1.45
1980,3,0.9836,0.0105,0.2319,-0.92,2.98,-0.52
1980,4,0.9678,-0.0034,0.2744,-0.12,3.45,-1.66
1980,5,1.2251,0.1687,0.1028,5.71,-7.16,-0.84
1991,0,0.0040,-0.0270,1.0032,0.33,-1.68,-0.58
1991,1,0.9946,-0.0071,0.1636,1.21,1.30,0.84
1991,2,0.9883,-0.0203,0.2375,0.44,1.25,-1.54
1991,3,0.9836,0.0100,0.2397,-0.81,2.31,-0.72
1991,4,0.9692,-0.0037,0.2754,-0.27,2.69,-1.80
1991,5,1.2214,0.1675,0.1069,5.82,-7.69,-1.11
2000,0,0.0059,-0.0262,1.0016,0.54,-1.54,-0.63
2000,1,0.9998,-0.0044,0.1584,1.42,1.79,0.99
2000,2,0.9871,-0.0144,0.2329,0.41,1.92,-1.36
2000,3,0.9897,0.0146,0.2292,-0.69,3.45,-0.40
2000,4,0.9700,-0.0015,0.2703,-0.37,3.85,-1.44
2000,5,1.2256,0.1641,0.1045,5.82,-6.85,-0.64
2011,0,0.0033,-0.0257,1.0030,-0.40,-1.84,-0.56
2011,1,0.9932,-0.0032,0.1655,1.07,1.91,0.98
2011,2,0.9890,-0.0181,0.2368,0.40,1.76,-1.33
2011,3,0.9900,0.0127,0.2356,-0.90,3.04,-0.55
2011,4,0.9695,-0.0049,0.2734,-0.32,3.50,-1.62
2011,5,1.2244,0.1689,0.1135,5.59,-7.28,-0.95
2022,0,0.0043,-0.0270,0.9992,-0.16,-1.64,-0.56
2022,1,1.0005,-0.0037,0.1597,1.11,1.97,0.82
2022,2,0.9878,-0.0161,0.2319,0.40,1.98,-1.36
2022,3,0.9861,0.0166,0.2300,-0.81,3.15,-0.40
2022,4,0.9700,-0.0010,0.2742,-0.29,3.53,-1.37
2022,5,1.2292,0.1672,0.1160,5.76,-7.05,-0.66
2032,0,0.0028,-0.0278,1.0047,-0.12,-1.68,-0.63
2032,1,0.9958,-0.0015,0.1609,1.24,1.69,0.85
2032,2,0.9888,-0.0181,0.2334,0.50,1.54,-1.30
2032,3,0.9902,0.0132,0.2366,-1.02,3.15,-0.47
2032,4,0.9646,-0.0027,0.2732,-0.21,3.27,-1.57
2032,5,1.2275,0.1694,0.1072,6.00,-7.45,-1.04
2042,0,0.0044,-0.0278,1.0042,0.19,-1.52,-0.60
2042,1,0.9956,0.0007,0.1621,1.19,1.86,0.95
2042,2,0.9885,-0.0176,0.2319,0.24,1.74,-1.34
2042,3,0.9866,0.0151,0.2314,-0.84,3.04,-0.47
2042,4,0.9675,-0.0024,0.2700,-0.23,3.30,-1.59
2042,5,1.2283,0.1694,0.1138,5.79,-6.93,-0.82
2053,0,0.0018,-0.0267,1.0036,-0.12,-1.73,-0.60
2053,1,0.9937,-0.0010,0.1592,1.24,1.98,1.01
2053,2,0.9844,-0.0144,0.2319,0.46,2.34,-1.05
2053,3,0.9832,0.0161,0.2314,-0.87,3.62,-0.24
2053,4,0.9709,0.0017,0.2788,-0.40,4.08,-1.28
2053,5,1.2258,0.1733,0.1116,5.92,-6.73,-0.55
2063,0,-0.0024,-0.0326,1.0009,-0.46,-1.89,-0.52
2063,1,0.9993,0.0239,0.1731,1.28,2.87,1.56
2063,2,0.9829,0.0195,0.2524,0.52,2.90,-0.85
2063,3,0.9817,0.0530,0.2478,-0.67,4.63,-0.18
2063,4,0.9626,0.0515,0.2969,-0.20,5.01,-0.85
2063,5,1.2122,0.2256,0.1479,6.06,-5.56,-0.11
2074,0,-0.0487,-0.0915,0.9948,-1.68,-2.15,-0.38
2074,1,0.9924,0.0439,0.1941,1.15,4.15,1.73
2074,2,0.9854,0.0227,0.2546,-0.05,4.00,-0.49
2074,3,0.9829,0.0381,0.2649,-1.11,5.54,0.14
2074,4,0.9727,0.0110,0.2891,-0.99,5.63,-0.92
2074,5,1.2307,0.1660,0.1133,5.36,-5.37,-0.23
2084,0,0.0024,-0.0217,1.0056,-1.72,-2.22,-1.33
2084,1,0.9937,-0.0181,0.1609,0.17,3.94,1.76
2084,2,0.9905,-0.0361,0.2251,-0.55,3.63,-0.63
2084,3,0.9917,-0.0112,0.2273,-2.06,5.69,-0.20
2084,4,0.9761,-0.0276,0.2671,-1.42,5.94,-1.36
2084,5,1.2344,0.1436,0.1040,4.49,-5.28,-0.63
2094,0,0.0260,-0.0149,1.0050,-1.26,-2.36,-1.72
2094,1,0.9961,-0.0110,0.1582,-0.21,4.15,1.80
2094,2,0.9844,-0.0276,0.2329,-1.01,3.59,-0.55
2094,3,0.9851,0.0049,0.2327,-2.32,6.27,-0.17
2094,4,0.9717,-0.0100,0.2776,-1.65,5.88,-1.16
2094,5,1.2236,0.1606,0.1118,4.05,-5.40,-0.40
2105,0,0.0100,-0.0232,1.0028,-1.42,-2.45,-2.41
2105,1,0.9915,0.0000,0.1748,-1.07,4.37,1.65
2105,2,0.9858,-0.0146,0.2446,-2.12,3.62,-0.70
2105,3,0.9817,0.0178,0.2639,-3.63,6.02,-0.15
2105,4,0.9634,0.0010,0.2925,-3.07,6.00,-1.45
2105,5,1.2256,0.1721,0.1187,2.98,-5.16,-0.90
2115,0,-0.0045,-0.0268,1.0017,-1.35,-2.52,-3.87
2115,1,0.9915,0.0005,0.1821,-2.96,4.18,1.65
2115,2,0.9893,-0.0093,0.2402,-3.88,3.65,-1.27
2115,3,0.9871,0.0159,0.2629,-5.45,6.08,-0.64
2115,4,0.9670,-0.0059,0.2900,-4.95,5.89,-1.91
2115,5,1.2258,0.1631,0.1177,1.19,-5.10,-1.21
2125,0,0.0034,-0.0203,1.0020,-1.38,-2.66,-5.76
2125,1,0.9980,-0.0029,0.1616,-4.37,4.47,1.47
2125,2,0.9944,-0.0205,0.2285,-5.18,3.85,-1.37
2125,3,0.9971,0.0103,0.2339,-6.49,6.47,-0.66
2125,4,0.9780,-0.0112,0.2742,-5.91,6.27,-2.27
2125,5,1.2373,0.1653,0.0979,0.11,-4.85,-1.10
2136,0,0.0071,-0.0176,1.0041,-1.38,-2.85,-6.25
2136,1,1.0005,-0.0032,0.1465,-4.46,4.52,1.77
2136,2,0.9934,-0.0117,0.2244,-5.02,3.63,-0.95
2136,3,0.9968,0.0176,0.2166,-6.21,6.63,-0.09
2136,4,0.9805,0.0049,0.2581,-5.44,6.20,-1.73
2136,5,1.2339,0.1758,0.0986,0.76,-5.27,-0.67
2146,0,-0.0030,-0.0190,1.0055,-1.26,-3.18,-5.37
2146,1,1.0144,0.0081,0.1482,-3.73,4.00,2.34
2146,2,0.9951,-0.0020,0.2261,-4.44,3.34,-0.20
2146,3,1.0088,0.0293,0.2214,-5.60,5.86,0.47
2146,4,0.9912,0.0215,0.2659,-5.08,5.34,-0.73
2146,5,1.2395,0.1907,0.1035,1.21,-6.23,0.26
2157,0,-0.0163,-0.0187,1.0041,-0.28,-4.11,-4.88
2157,1,1.0322,0.0278,0.1587,-3.53,2.82,3.91
2157,2,1.0115,0.0181,0.2319,-4.61,1.91,1.51
2157,3,1.0645,0.0586,0.2354,-5.79,3.48,2.78
2157,4,1.0300,0.0459,0.2754,-5.63,3.25,2.09
2157,5,1.2637,0.2207,0.0999,0.53,-8.03,3.27
2167,0,-0.0412,-0.0101,1.0041,1.45,-6.89,-4.32
2167,1,1.0898,0.0471,0.1257,-3.15,1.02,9.05
2167,2,1.0432,0.0298,0.2156,-4.50,0.29,7.18
2167,3,1.1353,0.0757,0.2058,-5.25,1.92,8.98
2167,4,1.0911,0.0615,0.2480,-5.48,1.73,8.87
2167,5,1.2974,0.2339,0.0784,1.37,-9.57,10.67
2178,0,-0.0492,-0.0021,1.0091,2.87,-14.66,-1.68
2178,1,1.1460,0.0669,0.0791,0.03,-1.19,18.56
2178,2,1.0879,0.0469,0.1865,-2.05,-1.54,17.62
2178,3,1.2505,0.1013,0.1206,-1.95,0.15,20.29
2178,4,1.1680,0.0789,0.2061,-2.58,0.00,20.53
2178,5,1.3547,0.2366,0.0698,5.30,-12.24,22.81
2189,0,-0.0264,-0.0123,1.0307,5.04,-27.46,6.56
2189,1,1.1919,-0.0027,0.1104,6.02,-5.28,32.35
2189,2,1.1121,-0.0251,0.2083,2.02,-5.68,32.40
2189,3,1.2910,0.0254,0.1960,1.91,-2.49,35.25
2189,4,1.1851,-0.0066,0.2861,0.05,-2.37,35.86
2189,5,1.3508,0.1609,0.1230,7.22,-15.45,38.03
2199,0,0.0233,-0.0089,1.0330,8.28,-39.69,10.36
2199,1,1.1917,-0.0142,0.1934,5.85,-7.54,46.82
2199,2,1.0906,-0.0327,0.2649,-0.11,-7.97,46.34
2199,3,1.2507,0.0107,0.3098,-0.47,-4.70,49.37
2199,4,1.1382,-0.0022,0.3467,-3.71,-4.17,49.73
2199,5,1.3076,0.1584,0.1621,3.94,-16.55,52.09
2209,0,0.0267,-0.0581,1.0159,8.72,-55.11,10.89
2209,1,1.1689,-0.0271,0.2036,4.79,-4.82,61.51
2209,2,1.0728,-0.0505,0.2812,-2.53,-4.93,60.67
2209,3,1.2078,-0.0059,0.2983,-2.34,-0.58,63.62
2209,4,1.1091,-0.0247,0.3271,-6.64,0.85,63.71
2209,5,1.2966,0.1357,0.1423,1.54,-12.20,65.53
2220,0,0.0434,-0.0412,1.0106,3.80,-66.46,11.13
2220,1,1.1511,-0.0349,0.1963,2.18,-0.98,74.46
2220,2,1.0664,-0.0591,0.2542,-6.73,-0.85,72.76
2220,3,1.1836,-0.0186,0.3147,-6.63,3.83,75.37
2220,4,1.0989,-0.0466,0.3462,-11.73,4.85,75.18
2220,5,1.3005,0.1079,0.1487,-3.54,-8.90,76.92
2231,0,0.0708,-0.0284,1.0222,0.79,-79.15,8.73
2231,1,1.1348,-0.0618,0.2263,-1.88,-0.87,85.05
2231,2,1.0605,-0.0881,0.2776,-11.82,-1.83,83.21
2231,3,1.1790,-0.0354,0.3323,-11.30,2.73,85.82
2231,4,1.0986,-0.0642,0.3545,-17.37,3.80,84.78
2231,5,1.2954,0.1001,0.1450,-8.53,-10.15,87.13
2242,0,0.0822,-0.0311,1.0135,1.94,-88.60,6.21
2242,1,1.1377,-0.0479,0.2283,-6.29,-0.76,95.91
2242,2,1.0610,-0.0671,0.2773,-17.39,-1.54,93.11
2242,3,1.1804,-0.0254,0.3494,-16.85,3.13,96.31
2242,4,1.0989,-0.0525,0.3672,-23.73,4.14,94.82
2242,5,1.3015,0.1047,0.1553,-14.75,-10.69,96.87
2252,0,0.0719,-0.0300,1.0192,2.38,-100.52,2.19
2252,1,1.1338,-0.0413,0.2432,-11.76,-1.57,106.23
2252,2,1.0520,-0.0684,0.2822,-24.06,-2.18,102.81
2252,3,1.1584,-0.0254,0.3672,-23.50,2.55,105.92
2252,4,1.0774,-0.0591,0.3730,-31.05,3.94,104.02
2252,5,1.2852,0.0979,0.1565,-21.44,-10.72,106.02
2262,0,0.0817,-0.0315,1.0182,2.56,-109.22,-2.99
2262,1,1.0903,-0.0547,0.2341,-17.69,-1.45,114.84
2262,2,1.0305,-0.0837,0.2732,-30.53,-1.79,110.47
2262,3,1.0925,-0.0249,0.3352,-29.69,3.73,113.33
2262,4,1.0330,-0.0583,0.3506,-37.59,4.98,110.60
2262,5,1.2605,0.0942,0.1616,-27.88,-10.12,112.81
2273,0,0.0874,-0.0387,1.0048,1.26,-117.58,-6.49
2273,1,1.0632,-0.0625,0.2197,-21.98,-0.15,121.19
2273,2,1.0117,-0.0918,0.2739,-35.34,-0.55,115.83
2273,3,1.0662,-0.0396,0.3252,-34.11,4.46,118.87
2273,4,1.0173,-0.0806,0.3359,-42.27,5.68,115.56
2273,5,1.2429,0.0625,0.1350,-31.88,-9.21,117.45
2284,0,0.1252,-0.0232,1.0031,0.86,-123.08,-9.57
2284,1,1.0176,-0.1035,0.1755,-25.15,-0.73,125.05
2284,2,1.0071,-0.1399,0.2256,-38.63,-1.02,119.39
2284,3,1.0286,-0.0774,0.2415,-36.92,4.61,121.94
2284,4,0.9973,-0.1118,0.2664,-44.99,5.88,118.26
2284,5,1.2341,0.0388,0.0867,-34.03,-10.37,120.17
2294,0,0.1497,-0.0001,0.9847,2.50,-125.40,-10.74
2294,1,0.9844,-0.1189,0.1267,-26.34,-3.54,126.78
2294,2,0.9856,-0.1455,0.1885,-39.86,-4.41,120.70
2294,3,1.0110,-0.0779,0.2219,-38.24,1.02,123.69
2294,4,0.9907,-0.1077,0.2544,-46.21,2.37,120.02
2294,5,1.2542,0.0452,0.1169,-34.61,-14.32,121.85
2305,0,0.1524,-0.0251,0.9992,5.46,-127.31,-9.84
2305,1,1.0132,-0.1252,0.1248,-24.55,-7.47,129.82
2305,2,1.0115,-0.1653,0.1904,-37.65,-7.39,124.11
2305,3,1.0308,-0.0930,0.1692,-35.25,-1.65,126.90
2305,4,0.9956,-0.1260,0.2312,-43.34,-0.23,123.63
2305,5,1.2268,0.0251,0.0762,-31.85,-15.16,125.33
2316,0,0.1760,-0.0140,0.9877,6.93,-129.92,-6.02
2316,1,1.0303,-0.1594,0.1147,-21.47,-5.50,133.85
2316,2,0.9875,-0.1968,0.2161,-35.45,-6.17,128.50
2316,3,1.0342,-0.1318,0.2219,-33.66,0.06,131.44
2316,4,0.9976,-0.1621,0.2654,-42.24,1.48,128.69
2316,5,1.2568,-0.0200,0.0718,-31.18,-13.53,130.44
2327,0,0.2201,-0.0113,0.9825,4.97,-134.71,-5.39
2327,1,1.0513,-0.1995,0.1907,-22.79,-2.49,139.04
2327,2,0.9934,-0.2336,0.2268,-37.97,-3.01,133.85
2327,3,1.0635,-0.1633,0.3123,-36.53,2.35,137.40
2327,4,1.0283,-0.2112,0.3181,-45.94,4.24,134.08
2327,5,1.2373,-0.0691,0.1477,-35.13,-12.58,136.27
2337,0,0.2632,-0.0368,0.9770,3.41,-142.01,-8.10
2337,1,1.0239,-0.2302,0.2268,-27.04,-2.20,145.56
2337,2,0.9780,-0.2786,0.2507,-42.73,-2.17,139.42
2337,3,1.0178,-0.2085,0.3218,-41.04,3.50,142.82
2337,4,0.9543,-0.2505,0.3157,-50.43,5.39,139.10
2337,5,1.1851,-0.1055,0.1318,-39.37,-10.23,141.21
2348,0,0.3020,-0.0517,0.9536,0.74,-146.76,-10.59
2348,1,0.9299,-0.2737,0.1755,-29.65,0.69,150.08
2348,2,0.9822,-0.3037,0.2380,-45.30,-0.31,143.21
2348,3,0.9480,-0.2373,0.2483,-42.93,6.93,145.62
2348,4,0.9434,-0.2869,0.2705,-52.50,8.35,141.42
2348,5,1.1621,-0.1609,0.0652,-40.40,-7.53,143.08
2359,0,0.3484,-0.0041,0.9481,0.74,-148.09,-11.25
2359,1,0.8899,-0.3159,0.0981,-28.73,-2.41,149.31
2359,2,0.9016,-0.3516,0.1709,-43.82,-3.11,141.88
2359,3,0.8633,-0.2893,0.1260,-41.40,4.11,144.31
2359,4,0.8164,-0.3557,0.1785,-50.15,6.00,139.28
2359,5,1.2654,-0.1731,0.0923,-37.45,-11.07,138.84
2370,0,0.3941,-0.0038,0.9828,3.24,-142.55,-8.15
2370,1,0.8044,-0.3604,0.0701,-24.60,-6.06,142.37
2370,2,0.8303,-0.3911,0.1333,-39.13,-6.35,135.21
2370,3,0.7749,-0.3171,0.1228,-36.41,-1.33,137.74
2370,4,0.7935,-0.3538,0.1721,-44.64,0.32,132.56
2370,5,1.0674,-0.2002,0.0364,-32.47,-16.44,132.37
2380,0,0.3999,-0.0163,0.8782,6.35,-133.07,-5.55
2380,1,0.7834,-0.3699,0.1052,-21.24,-5.42,134.35
2380,2,0.8193,-0.4026,0.1809,-35.37,-6.08,127.40
2380,3,0.7461,-0.3496,0.2129,-33.48,-0.11,129.37
2380,4,0.7766,-0.3899,0.2366,-41.60,1.51,124.26
2380,5,1.1069,-0.2402,0.0847,-30.32,-14.23,124.08
2391,0,0.4209,-0.0157,0.9322,4.90,-124.90,-6.79
2391,1,0.8384,-0.3853,0.0608,-21.04,-2.05,124.44
2391,2,0.9338,-0.4238,0.1941,-33.07,-1.42,116.43
2391,3,0.6519,-0.4019,0.1902,-31.37,1.37,116.11
2391,4,0.7253,-0.4106,0.2891,-39.50,-1.30,111.94
2391,5,1.0369,-0.2854,0.0825,-29.40,-16.40,111.97
2402,0,0.4566,-0.0179,0.9144,8.51,-112.81,-8.44
2402,1,0.7388,-0.4448,0.1536,-23.19,-4.31,108.58
2402,2,0.8196,-0.4854,0.2107,-34.38,-4.73,99.76
2402,3,0.6040,-0.4456,0.2214,-32.98,0.56,100.17
2402,4,0.6797,-0.4617,0.2542,-39.21,0.67,95.02
