# sensor 0 OK
# sensor 1 OK
# sensor 2 OK
# sensor 3 OK
# sensor 4 OK
# sensor 5 OK
# sensor 0 = onboard LSM6DS3, 1..5 = finger MPU-6050
# units: accel g, gyro deg/s
millis,sensor_id,ax,ay,az,gx,gy,gz
# calib_start hold_still_ms=10000
1736,3,1.0437,-0.0547,0.2290,-8.55,16.14,88.20
1736,4,1.0198,-0.0901,0.2612,-14.27,18.06,86.37
1736,5,1.2612,0.0764,0.0659,-4.55,4.85,87.94
1746,0,0.1221,0.0154,1.0333,-13.58,-88.06,9.87
1746,1,1.0796,-0.1047,0.1267,-1.11,19.27,91.89
1746,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1746,3,1.0601,-0.0930,0.2231,-10.93,25.50,89.82
1746,4,1.0281,-0.1326,0.2515,-16.85,28.14,87.62
1746,5,1.2698,0.0269,0.0586,-7.31,15.31,89.88
1756,0,0.1591,0.0383,1.0520,-26.09,-90.16,7.53
1756,1,1.0984,-0.1277,0.1384,-4.43,32.12,94.15
1756,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1756,3,1.0740,-0.1062,0.2441,-14.35,39.21,91.53
1756,4,1.0396,-0.1333,0.2810,-20.49,41.77,89.21
1756,5,1.2749,0.0188,0.0845,-10.40,29.74,91.97
1766,0,0.1690,0.0040,1.0747,-39.10,-92.56,4.72
1766,1,1.1174,-0.1455,0.1685,-7.05,47.48,96.66
1766,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1766,3,1.0549,-0.1245,0.2568,-17.27,56.21,92.89
1766,4,1.0171,-0.1624,0.2961,-23.33,59.89,90.09
1766,5,1.2854,-0.0049,0.1226,-13.19,48.58,93.25
1777,0,0.1991,-0.0298,1.1158,-61.79,-93.62,2.87
1777,1,1.1047,-0.1973,0.1731,-8.60,70.89,95.54
1777,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1777,3,0.9624,-0.1948,0.2419,-19.07,83.19,89.71
1777,4,0.9590,-0.2231,0.2864,-24.20,87.57,86.06
1777,5,1.2388,-0.0710,0.1150,-14.17,76.95,90.14
1788,0,0.2506,-0.0509,1.1134,-88.10,-90.46,0.51
1788,1,1.0129,-0.2322,0.2197,-10.03,94.55,90.61
1788,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1788,3,0.9126,-0.2185,0.3032,-20.90,104.24,83.57
1788,4,0.9072,-0.2422,0.3362,-25.47,107.36,79.53
1788,5,1.1919,-0.0835,0.1528,-15.68,95.34,83.66
1797,0,0.2634,-0.0974,1.0629,-107.49,-84.05,-1.94
1797,1,0.9424,-0.2202,0.2485,-11.82,109.07,83.92
1797,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1797,3,0.8518,-0.2058,0.3408,-21.10,115.59,75.95
1797,4,0.8865,-0.2336,0.4146,-24.92,115.62,71.31
1797,5,1.2202,-0.0708,0.2913,-14.95,99.73,75.45
1808,0,0.2505,-0.2108,1.0753,-107.42,-76.65,-3.06
1808,1,0.8923,-0.2410,0.3545,-11.11,93.56,72.93
1808,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1808,3,0.9199,-0.2354,0.4363,-18.95,91.18,65.25
1808,4,0.9592,-0.2539,0.4919,-21.85,88.98,60.75
1808,5,1.2864,-0.0933,0.3306,-12.18,73.01,63.71
1819,0,0.2855,-0.2297,1.1361,-80.50,-64.03,-2.43
1819,1,1.0073,-0.2832,0.2820,-8.70,82.79,61.60
1819,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1819,3,0.9441,-0.2483,0.3384,-15.62,88.49,55.51
1819,4,0.9438,-0.2571,0.4009,-18.05,90.23,52.47
1819,5,1.2244,-0.0972,0.2354,-9.39,77.51,56.69
1829,0,0.2839,-0.1634,1.0397,-86.10,-58.83,-1.82
1829,1,1.0127,-0.2422,0.3098,-8.70,84.55,61.05
1829,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1829,3,1.0532,-0.2136,0.4033,-16.05,86.40,57.11
1829,4,0.9917,-0.2278,0.4468,-19.19,86.56,55.33
1829,5,1.2153,-0.0657,0.2676,-10.31,73.11,60.46
1839,0,0.2595,-0.1937,0.9920,-81.76,-63.77,-1.91
1839,1,1.0486,-0.2175,0.3342,-9.34,80.31,67.83
1839,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1839,3,1.0923,-0.1917,0.4377,-17.08,82.58,64.40
1839,4,1.0249,-0.2048,0.4841,-20.95,82.21,62.70
1839,5,1.2437,-0.0439,0.3064,-11.98,67.77,67.83
1850,0,0.2388,-0.2450,1.0044,-75.53,-70.44,-1.75
1850,1,1.0576,-0.1941,0.3562,-10.05,71.30,75.88
1850,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1850,3,1.1150,-0.1707,0.4624,-18.76,72.11,72.85
1850,4,1.0400,-0.1917,0.5042,-23.02,71.10,70.78
1850,5,1.2561,-0.0388,0.3240,-13.83,55.25,75.57
1861,0,0.2355,-0.2192,1.0055,-61.15,-79.26,-2.15
1861,1,1.0454,-0.1926,0.3828,-11.82,56.02,83.02
1861,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1861,3,1.1084,-0.1689,0.4980,-20.96,55.98,80.40
1861,4,1.0439,-0.1970,0.5344,-25.76,54.56,78.14
1861,5,1.2661,-0.0500,0.3469,-16.50,37.91,82.38
1871,0,0.2381,-0.2441,1.0200,-45.20,-85.35,-2.96
1871,1,1.0500,-0.2163,0.4092,-13.56,36.53,89.48
1871,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1871,3,1.1147,-0.2036,0.5181,-23.39,36.47,86.69
1871,4,1.0515,-0.2268,0.5518,-29.11,34.92,84.18
1871,5,1.2888,-0.0681,0.3584,-19.80,17.91,87.50
1881,0,0.2662,-0.2347,1.0455,-22.96,-91.30,-5.01
1881,1,1.0671,-0.2517,0.4075,-16.52,16.15,93.97
1881,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1881,3,1.1189,-0.2378,0.5334,-26.72,15.33,90.72
1881,4,1.0801,-0.2664,0.5610,-32.35,13.47,87.71
1881,5,1.3442,-0.1130,0.3689,-22.87,-3.47,89.44
1892,0,0.3066,-0.2252,1.1363,-2.92,-93.42,-7.53
1892,1,1.0857,-0.2839,0.4114,-18.95,-8.03,93.40
1892,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1892,3,1.1333,-0.2544,0.5247,-28.61,-9.74,90.20
1892,4,1.1138,-0.2920,0.5566,-34.72,-12.24,87.02
1892,5,1.3972,-0.1472,0.3518,-25.05,-29.62,87.28
1902,0,0.3338,-0.1831,1.1690,20.90,-92.21,-10.68
1902,1,1.0935,-0.2915,0.3762,-21.88,-36.79,91.83
1902,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1902,3,1.1672,-0.2598,0.5037,-31.62,-40.41,89.54
1902,4,1.1370,-0.2869,0.5205,-38.31,-43.31,86.90
1902,5,1.4016,-0.1357,0.2935,-29.07,-61.27,86.26
1913,0,0.3259,-0.1070,1.1231,56.60,-93.15,-14.75
1913,1,1.0835,-0.2827,0.3281,-26.40,-70.81,93.16
1913,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1913,3,1.1663,-0.2502,0.4678,-35.50,-74.03,92.32
1913,4,1.1118,-0.2756,0.4946,-41.98,-76.92,89.85
1913,5,1.3391,-0.1265,0.2981,-32.43,-93.71,88.49
1923,0,0.3277,-0.1609,1.0657,85.94,-97.14,-16.38
1923,1,1.0405,-0.2930,0.3333,-25.94,-99.65,97.34
1923,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1923,3,1.1116,-0.2458,0.4412,-34.32,-100.79,97.63
1923,4,1.0542,-0.2627,0.4849,-41.16,-102.53,95.71
1923,5,1.2554,-0.1062,0.3015,-30.73,-118.26,93.65
1933,0,0.3212,-0.2012,1.0099,113.12,-101.27,-13.76
1933,1,0.9924,-0.2854,0.3291,-23.28,-120.38,103.07
1933,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1933,3,1.0486,-0.2410,0.4255,-31.85,-118.70,104.55
1933,4,0.9758,-0.2744,0.4597,-39.25,-118.61,102.81
1933,5,1.1875,-0.1323,0.2747,-28.93,-133.71,100.40
1944,0,0.3462,-0.1929,0.9365,126.33,-108.48,-10.17
1944,1,0.9600,-0.3062,0.3049,-21.68,-131.79,110.70
1944,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1944,3,0.9812,-0.2708,0.4199,-31.91,-128.93,112.85
1944,4,0.9106,-0.3000,0.4268,-40.47,-128.29,111.19
1944,5,1.1375,-0.1541,0.2092,-30.46,-143.37,108.03
1955,0,0.3648,-0.1174,0.8857,136.80,-114.87,-10.53
1955,1,0.8936,-0.3445,0.2830,-23.86,-140.44,116.84
1955,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1955,3,0.9104,-0.3064,0.3931,-34.63,-137.22,118.64
1955,4,0.8535,-0.3406,0.3860,-43.53,-136.18,116.35
1955,5,1.0759,-0.1921,0.1628,-33.51,-150.92,112.79
1965,0,0.4010,-0.0845,0.8424,143.38,-120.40,-12.25
1965,1,0.8354,-0.3743,0.2346,-25.91,-144.24,120.75
1965,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1965,3,0.8113,-0.3477,0.3359,-36.70,-139.51,121.31
1965,4,0.7849,-0.3850,0.3413,-45.57,-137.63,118.35
1965,5,1.0840,-0.2468,0.1436,-35.01,-152.15,114.15
1976,0,0.4457,-0.0655,0.8164,142.99,-121.96,-13.30
1976,1,0.8071,-0.4175,0.1782,-27.10,-137.57,121.80
1976,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1976,3,0.7732,-0.3650,0.2815,-38.08,-129.89,123.82
1976,4,0.7075,-0.4192,0.2539,-47.19,-125.71,120.53
1976,5,0.9478,-0.2681,0.0476,-36.40,-138.82,117.25
1986,0,0.4806,-0.0196,0.7281,131.23,-126.11,-14.35
1986,1,0.7659,-0.4490,0.1211,-29.45,-119.11,126.98
1986,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1986,3,0.6938,-0.4299,0.2236,-41.60,-109.22,127.07
1986,4,0.6541,-0.4797,0.2026,-51.24,-104.29,123.62
1986,5,0.9070,-0.3210,-0.0178,-40.72,-116.20,121.05
1997,0,0.5240,0.0310,0.7085,107.01,-129.08,-22.00
1997,1,0.7122,-0.4800,0.1177,-33.83,-98.40,128.64
1997,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
1997,3,0.6362,-0.4504,0.2034,-45.98,-89.57,126.85
1997,4,0.6204,-0.4822,0.1924,-55.45,-85.59,122.70
1997,5,0.8765,-0.3313,-0.0217,-44.49,-98.18,120.90
2007,0,0.5389,0.0279,0.6894,86.21,-129.27,-21.51
2007,1,0.6711,-0.4924,0.0957,-36.64,-80.66,127.80
2007,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2007,3,0.5972,-0.4651,0.1682,-48.44,-72.55,124.95
2007,4,0.6040,-0.4958,0.1626,-57.13,-69.04,120.26
2007,5,0.8779,-0.3472,-0.0251,-45.89,-81.97,118.52
2018,0,0.5522,0.0250,0.7047,72.75,-127.14,-23.43
2018,1,0.6543,-0.5183,0.0664,-37.65,-66.38,123.51
2018,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2018,3,0.5837,-0.4956,0.1201,-48.63,-59.28,119.13
2018,4,0.6089,-0.5283,0.1309,-56.72,-56.49,114.12
2018,5,0.9011,-0.3726,-0.0547,-45.44,-69.94,112.95
2028,0,0.5807,0.0477,0.7209,62.02,-120.71,-24.13
2028,1,0.6562,-0.5454,0.0286,-37.02,-54.81,117.65
2028,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2028,3,0.5806,-0.5039,0.0664,-46.99,-47.07,113.54
2028,4,0.5999,-0.5288,0.1040,-54.17,-43.68,108.61
2028,5,0.8708,-0.3660,-0.0542,-42.84,-56.08,108.26
2039,0,0.5823,0.0105,0.6992,46.85,-116.18,-21.52
2039,1,0.6467,-0.5557,0.0286,-33.42,-39.63,113.44
2039,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2039,3,0.5903,-0.5112,0.0645,-43.22,-32.55,109.28
2039,4,0.5957,-0.5415,0.1091,-50.00,-29.30,104.92
2039,5,0.8633,-0.3774,-0.0510,-38.76,-42.05,104.89
2049,0,0.5939,0.0073,0.6867,31.08,-111.49,-18.73
2049,1,0.6467,-0.5591,0.0276,-30.53,-26.72,109.56
2049,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2049,3,0.5952,-0.5403,0.0764,-40.52,-20.09,104.89
2049,4,0.6099,-0.5718,0.1086,-47.02,-17.76,100.40
2049,5,0.8987,-0.4170,-0.0669,-36.05,-30.82,100.29
2060,0,0.6129,0.0516,0.6981,22.10,-107.08,-18.06
2060,1,0.6477,-0.5920,0.0120,-29.86,-17.98,105.05
2060,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2060,3,0.6331,-0.5964,0.0938,-40.35,-12.43,100.58
2060,4,0.6248,-0.6218,0.1060,-47.18,-10.61,96.75
2060,5,0.8789,-0.4622,-0.0757,-36.75,-24.84,97.89
2070,0,0.6593,0.0727,0.6385,15.31,-105.07,-19.23
2070,1,0.6584,-0.6226,0.0088,-31.40,-12.49,105.10
2070,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2070,3,0.6499,-0.6016,0.0867,-41.76,-6.60,101.28
2070,4,0.6335,-0.6287,0.1008,-48.63,-4.52,97.50
2070,5,0.8706,-0.4678,-0.0967,-38.37,-18.05,99.02
2081,0,0.6699,0.0672,0.6361,9.15,-106.40,-20.37
2081,1,0.6626,-0.6316,0.0227,-32.53,-5.86,106.05
2081,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2081,3,0.6453,-0.6172,0.0906,-42.76,-0.12,101.42
2081,4,0.6418,-0.6433,0.1162,-49.44,2.02,97.08
2081,5,0.9036,-0.4783,-0.0627,-38.70,-12.03,98.56
2091,0,0.6849,0.0416,0.6877,3.39,-105.40,-20.90
2091,1,0.6667,-0.6594,0.0444,-32.46,-1.11,103.71
2091,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2091,3,0.6401,-0.6431,0.1089,-42.40,3.40,98.21
2091,4,0.6533,-0.6738,0.1370,-48.73,4.96,93.73
2091,5,0.9253,-0.5125,-0.0447,-38.17,-9.33,95.02
2101,0,0.7128,0.0346,0.7146,0.88,-102.03,-21.09
2101,1,0.6545,-0.6826,0.0388,-32.18,-0.52,98.90
2101,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2101,3,0.6377,-0.6633,0.1035,-41.73,2.99,93.47
2101,4,0.6506,-0.6829,0.1372,-47.28,3.74,88.78
2101,5,0.9353,-0.5125,-0.0330,-36.53,-10.61,89.80
2112,0,0.7175,0.0268,0.7204,2.00,-96.14,-20.70
2112,1,0.6448,-0.6880,0.0342,-30.61,-2.41,93.30
2112,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2112,3,0.6128,-0.6699,0.0798,-39.30,0.82,87.50
2112,4,0.6431,-0.6997,0.1228,-44.61,1.51,82.96
2112,5,0.9329,-0.5435,-0.0527,-34.29,-12.90,83.73
2123,0,0.7377,0.0373,0.7254,4.86,-90.19,-19.74
2123,1,0.6287,-0.7278,0.0129,-28.75,-6.46,85.47
2123,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2123,3,0.5940,-0.7087,0.0674,-36.70,-3.83,79.60
2123,4,0.6304,-0.7290,0.1021,-41.31,-3.05,75.08
2123,5,0.9375,-0.5659,-0.0642,-31.45,-17.22,74.90
2132,0,0.7562,0.0589,0.7363,9.06,-80.32,-18.97
2132,1,0.6055,-0.7258,0.0125,-26.90,-12.05,75.25
2132,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2132,3,0.5698,-0.7036,0.0659,-33.95,-10.69,69.37
2132,4,0.6218,-0.7241,0.1001,-37.68,-11.05,64.78
2132,5,0.9377,-0.5442,-0.0574,-28.32,-25.11,64.69
2143,0,0.7414,0.0586,0.7238,18.13,-70.65,-18.62
2143,1,0.6040,-0.7139,-0.0066,-24.61,-21.02,65.01
2143,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2143,3,0.6011,-0.7000,0.0525,-31.13,-20.14,60.29
2143,4,0.6306,-0.7109,0.0835,-34.56,-20.66,56.73
2143,5,0.9023,-0.5327,-0.0869,-25.33,-34.41,56.76
2154,0,0.7291,0.0670,0.6618,26.53,-62.65,-17.25
2154,1,0.5979,-0.6985,-0.0288,-22.12,-29.34,59.80
2154,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2154,3,0.6111,-0.6858,0.0408,-28.02,-28.73,56.24
2154,4,0.6296,-0.7065,0.0742,-31.33,-29.15,53.13
2154,5,0.8887,-0.5288,-0.1035,-22.53,-42.49,52.64
2164,0,0.7237,0.0825,0.6313,35.79,-59.04,-15.44
2164,1,0.5908,-0.6997,-0.0383,-19.62,-37.02,55.73
2164,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2164,3,0.5930,-0.6812,0.0239,-25.13,-35.44,52.76
2164,4,0.6101,-0.6987,0.0674,-28.03,-35.56,49.65
2164,5,0.8782,-0.5295,-0.1030,-19.21,-48.23,48.50
2174,0,0.7266,0.0821,0.6448,40.76,-53.27,-13.14
2174,1,0.5876,-0.7300,-0.0366,-17.13,-40.64,50.32
2174,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2174,3,0.5488,-0.7095,0.0024,-22.09,-38.55,47.85
2174,4,0.5657,-0.7302,0.0371,-24.53,-37.10,45.01
2174,5,0.8462,-0.5625,-0.1272,-16.17,-48.79,43.73
2185,0,0.7527,0.0866,0.6281,41.06,-48.67,-11.80
2185,1,0.5527,-0.7566,-0.0435,-15.10,-39.73,44.52
2185,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2185,3,0.5212,-0.7402,-0.0022,-19.88,-37.45,41.31
2185,4,0.5520,-0.7668,0.0271,-21.80,-36.38,38.17
2185,5,0.8347,-0.5955,-0.1406,-13.60,-48.60,37.10
2196,0,0.7823,0.1048,0.6292,40.72,-40.74,-10.85
2196,1,0.5474,-0.7703,-0.0447,-13.21,-38.69,36.81
2196,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2196,3,0.4910,-0.7637,-0.0176,-17.02,-35.65,33.42
2196,4,0.5295,-0.7756,0.0234,-18.40,-34.66,30.26
2196,5,0.8289,-0.5920,-0.1365,-10.61,-46.02,28.90
2207,0,0.7904,0.0916,0.6412,38.47,-32.90,-9.38
2207,1,0.5366,-0.7991,-0.0691,-9.76,-35.48,26.95
2207,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2207,3,0.4751,-0.7903,-0.0420,-12.73,-32.17,23.27
2207,4,0.5203,-0.8079,0.0049,-13.37,-31.21,20.37
2207,5,0.8267,-0.6250,-0.1641,-5.80,-41.83,18.61
2216,0,0.8236,0.1163,0.6438,34.97,-21.00,-6.97
2216,1,0.5210,-0.8079,-0.0864,-6.55,-31.33,16.64
2216,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2216,3,0.4641,-0.8013,-0.0649,-8.52,-28.03,13.05
2216,4,0.5247,-0.8171,-0.0159,-8.43,-27.16,10.35
2216,5,0.8318,-0.6428,-0.1724,-1.69,-37.48,8.70
2227,0,0.8233,0.1236,0.6229,30.52,-11.90,-5.18
2227,1,0.5349,-0.7979,-0.0889,-3.01,-27.25,6.32
2227,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2227,3,0.4651,-0.7791,-0.0647,-4.12,-24.66,3.13
2227,4,0.5029,-0.7954,-0.0256,-3.39,-23.95,0.90
2227,5,0.8457,-0.6396,-0.1904,3.36,-33.34,-1.18
2237,0,0.8153,0.1388,0.6377,27.28,-2.19,-3.03
2237,1,0.5020,-0.7908,-0.1033,0.14,-24.14,-4.78
2237,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2237,3,0.4636,-0.7749,-0.0696,-0.64,-21.94,-7.60
2237,4,0.5320,-0.7959,-0.0371,0.82,-21.10,-9.71
2237,5,0.8250,-0.6077,-0.1987,6.81,-30.85,-11.56
2248,0,0.7941,0.1519,0.6237,24.11,9.99,-1.96
2248,1,0.5066,-0.7720,-0.1125,2.61,-21.94,-15.39
2248,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2248,3,0.4685,-0.7671,-0.0786,2.81,-20.37,-18.17
2248,4,0.5322,-0.7852,-0.0347,5.08,-19.95,-19.97
2248,5,0.8135,-0.6045,-0.2014,10.55,-29.25,-21.60
2257,0,0.7918,0.1460,0.6088,22.36,19.16,0.07
2257,1,0.5205,-0.7856,-0.1187,5.60,-17.92,-24.79
2257,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2257,3,0.4792,-0.7791,-0.0796,6.63,-16.20,-27.33
2257,4,0.5237,-0.7969,-0.0369,9.53,-15.86,-28.58
2257,5,0.8198,-0.6135,-0.1946,14.81,-24.53,-29.80
2268,0,0.8080,0.1344,0.6121,14.03,29.28,1.75
2268,1,0.5332,-0.8027,-0.1006,8.87,-13.82,-33.71
2268,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2268,3,0.4854,-0.7976,-0.0618,10.32,-11.97,-35.95
2268,4,0.5393,-0.8130,-0.0144,14.05,-11.82,-37.30
2268,5,0.8381,-0.6379,-0.1760,19.27,-20.20,-38.84
2279,0,0.8296,0.1144,0.6456,13.40,37.68,3.87
2279,1,0.5569,-0.8279,-0.0754,12.21,-8.76,-43.56
2279,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2279,3,0.5125,-0.8257,-0.0271,14.24,-7.47,-45.91
2279,4,0.5630,-0.8418,0.0161,18.43,-7.33,-46.63
2279,5,0.8713,-0.6660,-0.1497,22.92,-16.03,-48.11
2289,0,0.8561,0.1159,0.6720,9.59,48.65,5.04
2289,1,0.5938,-0.8296,-0.0566,13.62,-5.48,-52.90
2289,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2289,3,0.5603,-0.8208,0.0024,16.23,-5.07,-54.66
2289,4,0.6001,-0.8313,0.0405,20.60,-5.25,-55.28
2289,5,0.8909,-0.6538,-0.1365,24.72,-13.69,-56.29
2299,0,0.8453,0.1171,0.6736,7.05,55.49,4.81
2299,1,0.6211,-0.8047,-0.0413,14.38,-3.51,-59.79
2299,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2299,3,0.6038,-0.7917,0.0183,17.48,-3.31,-60.90
2299,4,0.6284,-0.8066,0.0500,22.46,-3.51,-61.05
2299,5,0.9048,-0.6318,-0.1221,26.35,-12.09,-61.76
2310,0,0.8235,0.1058,0.6769,5.62,61.39,5.18
2310,1,0.6421,-0.7871,-0.0459,15.44,-1.76,-64.34
2310,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2310,3,0.6252,-0.7725,0.0237,18.84,-1.50,-65.33
2310,4,0.6487,-0.7927,0.0618,23.92,-1.97,-65.34
2310,5,0.9250,-0.6157,-0.1199,27.53,-10.17,-66.08
2320,0,0.8118,0.1005,0.7000,4.11,65.43,5.53
2320,1,0.6567,-0.7749,-0.0364,16.52,-1.21,-69.19
2320,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2320,3,0.6489,-0.7615,0.0200,20.34,-2.23,-70.26
2320,4,0.6699,-0.7739,0.0598,26.08,-2.85,-70.09
2320,5,0.9453,-0.6042,-0.1199,29.53,-10.87,-70.76
2331,0,0.7967,0.1130,0.7248,4.71,70.07,6.25
2331,1,0.6746,-0.7683,-0.0469,17.76,-2.43,-74.81
2331,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2331,3,0.6641,-0.7563,0.0085,22.05,-3.24,-75.77
2331,4,0.6855,-0.7756,0.0527,28.05,-3.98,-75.54
2331,5,0.9651,-0.6013,-0.1250,31.31,-11.97,-76.31
2340,0,0.7981,0.1138,0.7341,5.97,76.07,6.97
2340,1,0.6860,-0.7698,-0.0581,19.54,-2.93,-79.97
2340,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2340,3,0.6741,-0.7510,0.0022,24.40,-4.02,-80.84
2340,4,0.7002,-0.7761,0.0464,30.75,-4.44,-80.46
2340,5,0.9761,-0.6025,-0.1270,33.89,-12.43,-81.39
2351,0,0.7993,0.1230,0.7431,6.51,80.94,8.26
2351,1,0.6965,-0.7668,-0.0571,21.28,-3.76,-85.05
2351,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2351,3,0.6785,-0.7395,0.0034,26.66,-4.58,-85.30
2351,4,0.6941,-0.7612,0.0535,33.56,-5.08,-84.56
2351,5,0.9561,-0.5850,-0.1091,36.58,-12.78,-85.50
2362,0,0.7867,0.0935,0.7170,6.82,85.56,10.11
2362,1,0.6819,-0.7400,-0.0471,24.09,-3.19,-87.86
2362,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2362,3,0.6802,-0.7087,0.0139,29.60,-3.44,-87.25
2362,4,0.6775,-0.7305,0.0588,36.44,-4.00,-85.94
2362,5,0.9207,-0.5632,-0.1104,39.13,-11.27,-86.43
2372,0,0.7679,0.0869,0.6766,4.97,86.80,12.25
2372,1,0.6831,-0.7256,-0.0383,26.03,-0.41,-88.50
2372,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2372,3,0.6792,-0.7070,0.0278,31.28,-0.66,-87.60
2372,4,0.6821,-0.7380,0.0625,38.09,-0.73,-86.11
2372,5,0.9280,-0.5603,-0.1191,40.63,-7.94,-86.47
2382,0,0.7637,0.1050,0.6772,2.12,87.29,13.39
2382,1,0.6907,-0.7219,-0.0388,26.75,2.70,-88.55
2382,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2382,3,0.6951,-0.7000,0.0283,31.80,2.55,-87.76
2382,4,0.6846,-0.7190,0.0596,38.58,2.47,-86.35
2382,5,0.9285,-0.5457,-0.1218,40.96,-4.44,-86.37
2392,0,0.7488,0.1108,0.6866,-2.01,87.46,13.90
2392,1,0.7009,-0.7007,-0.0415,27.25,7.76,-88.76
2392,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2392,3,0.6931,-0.6792,0.0215,32.34,8.18,-88.49
2392,4,0.6938,-0.7048,0.0571,39.36,8.11,-87.18
2392,5,0.9541,-0.5364,-0.1248,42.02,1.85,-87.31
2403,0,0.7333,0.1190,0.7233,-7.53,89.14,14.52
2403,1,0.7224,-0.6931,-0.0483,27.79,14.70,-91.05
2403,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2403,3,0.6980,-0.6738,0.0139,33.15,15.51,-91.15
2403,4,0.7134,-0.7004,0.0498,40.35,15.68,-90.14
2403,5,0.9827,-0.5293,-0.1311,42.82,9.10,-90.20
2414,0,0.7298,0.1294,0.7613,-16.43,91.91,14.61
2414,1,0.7480,-0.6921,-0.0491,28.55,23.63,-94.21
2414,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2414,3,0.7190,-0.6619,0.0190,34.31,24.31,-94.56
2414,4,0.7356,-0.6843,0.0601,41.76,24.46,-93.37
2414,5,1.0020,-0.5110,-0.1179,44.02,17.79,-93.04
2423,0,0.7152,0.1137,0.7753,-23.98,95.24,15.68
2423,1,0.7629,-0.6606,-0.0288,29.92,30.35,-96.96
2423,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2423,3,0.7556,-0.6267,0.0442,36.15,30.44,-96.85
2423,4,0.7529,-0.6479,0.0879,44.17,30.17,-95.21
2423,5,1.0085,-0.4756,-0.0786,46.63,23.13,-94.44
2434,0,0.6821,0.0703,0.7784,-29.87,96.86,17.73
2434,1,0.7769,-0.6252,0.0063,33.28,34.85,-97.85
2434,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
2434,3,0.7737,-0.5916,0.0710,39.68,34.29,-97.47
